Ticket_ID,Communication_Log,Contact_Type
320895,"es ist im Buchungssystem unsererseits nur die Rechnungs-E-Mail interessant.
 
Das Feld „Rechnungs-E-Mail“, das unter „Anschrift“ und „Abweichende Rechnungsanschrift“ ausgefüllt werden kann, soll jeweils die „AmReMail“ befüllen. Es ist redundant, weil das Feld optional ist, aber in beiden Fällen bei Anschrift und abweichender Rechnungsanschrift benötigt werden könnte.
 
Die FiEmail soll nicht abgefragt werden.
 
Beste",eMail Kunde
320895,"SC Abgeschlossen Lösung:okay, verstehe. Dann habe ich das Feld unter Anschrift, was die Firmen Email war, jetzt geändert, dass es auch in die Anmeldung die Rechnungsmail füllt.
Das sollte jetzt so passen.",dummy
320895,"okay, verstehe. Dann habe ich das Feld unter Anschrift, was die Firmen Email war, jetzt geändert, dass es auch in die Anmeldung die Rechnungsmail füllt. 
Das sollte jetzt so passen.",eMail evidenz
320896,Neuer SC per Telefon Problem: Weihnachtsbrief SupervisionUnterstützung bei der Erstellung einer Serienbriefvorlage,dummy
320896,SC Abgeschlossen Lösung:Vorlage eingerichtet und abgenommen.,dummy
320897,Die weiteren Kollegen haben keine Einschränkung.,eMail Kunde
320897,SC Abgeschlossen Lösung:Wir haben evidenz über den Server beendet. Der Anwender kann nun wieder arbeiten.,dummy
320897,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Kennung 2 nicht nutzbar 
User 2 kann nicht arbeiten, evidenz reagiert nicht mehr. 
Lösung war 
Wir haben evidenz über den Server beendet. Der Anwender kann nun wieder arbeiten.",eMail evidenz
320897,"Super, vielen Dank! 
  
Beste",eMail Kunde
320897,SC Abgeschlossen Lösung:,dummy
320898,"aktuell kann ich mir keine ‚alten‘ Rechnungen aufrufen. Es ging heute Morgen und dann plötzlich nicht mehr. Ich habe mir bei einer Firma XYZ 3 Rechnungen anzeigen lassen. Es betrifft das Fenster ‚Details zur Rechnung…‘ und Aktion ‚bearbeiten‘. Nach der 2. Rechnung ging es nicht mehr. Es kommt keine Fehlermeldung.
 
Dabei spielt es keine Rolle, ob ich das Fenster aus der Firma XYZ oder aus dem Rechnungswesen. Auch bei anderen Firmen funktioniert es jetzt nicht mehr.
Wenn ich jetzt Evidenz neu starte, wird es wohl wieder funktionieren, aber es ist ja trotzdem ein Bug?",eMail Kunde
320898,"weder in der Logdatei noch in der Ereignisanzeige gibt es Fehlermeldungen und weder bei Ihnen noch bei einem anderen User lief im fraglichen Zeitraum der Autoversand im Hintergrund.
In der Ereignisanzeige des Terminalservers wurde auch keine Sitzungstrennung/unterbrechung geloggt.
Natürlich konnte ich das Verhalten auch nicht reproduzieren.
 
Es bleibt somit nur noch der Verdacht, dass Ihre persönliche Kopie der Programmoberfläche einen Hau weg hat (obwohl die qua update ja noch nagelneu ist).
Klicken Sie doch beim nächsten Programmstart erstmal auf „Reparatur“, es schadet ja nichts.
 
Ansonsten können wir nur beobachten, ob das Problem noch einmal auftritt.",eMail evidenz
320898,SC Abgeschlossen Lösung:Evidenz prüft den Sachverhalt und gibt eine Rückmeldung.,dummy
320899,"ich wollte grad bei einer Vorlage von mir die Schriftart ändern (es wechselt nach einiger Zeit immer wieder auf Calibri!!!) und ich kann nun nichts mehr abspeichern.
 
 
 
Viele",eMail Kunde
320899,"der Fehler hat Nichts mit evidnz zu tun, sondern ist ein generelles Problem. Falls das ein permanenter oder häufiger Fehler ist, dann müssen Sie bei Occami nachfragen.
 
Wegen der unerwünschten Schriftartänderung:
 
Microsoft Word kann eine ziemliche Zicke sein. Um in einem Seriendruckfeld eine bestimmte Schriftart zu erzwingen, müssen Sie die Vorlage zuerst mit ALT+F9 in die Formelansicht versetzen.
 
Anschließend suchen Sie die Stelle, bei der die Schriftart nicht so bleibt, wie sie sein soll und setzen Sie den Schalter „\* Charformat“ wie in diesem Ausszug aus der Microsoft—Hilfeseite beschrieben:
 
 
Es kann auch helfen, ggf. gesetzte Schalter „\*Mergeformat“ zu löschen. Man weiß nie, was die eigentlich tun.",eMail evidenz
320899,SC Abgeschlossen Lösung:Evidenz klärt auf.,dummy
320900,"evidenz Supportanfrage
###LizenzID###00124
###AnwenderName###Heine
###Frage###Hallo,
mir wurde vor zwei Wochen das erste Mal die Reihenzuordnung von Ihnen erklärt und ich habe hierzu eine Veranstaltung noch im Meeting erstellt.
Alle Personen wurden zur ersten Veranstaltung dieser Reihe angemeldet, also nicht in der Hauptveranstaltung eingetragen, sondern zum ersten Termin.
Komischerweise habe ich nun alle Personen dieser Veranstaltung doppelt im System. Einmal gibt es jeweils einen Teilnehmer, der von mir jeweils auch zu anderen Veranstaltungen angemeldet wurde, dort ist die Personennummerierung entsprechend fortlaufend beginnen mit 70xxx.. Die doppelten beginnen dagegen mit der Nummerierung 11xxx und sind nur zu dieser einen Veranstaltung der Reihe angemeldet.
Wie kommt dieser Fehler zustande?
Kann ich diesen nun nur dadurch beheben, dass ich diese gleichen Personen zusammenführe?
Und wie erscheinen alle Personen in allen Veranstaltungen der Reihe? Oder kann dieses Problem gelöst werden, indem ich alle in der Hauptveranstaltung eintrage?
Ich vermute der Fehler liegt bei mir/meiner Kollegin, möchte aber insbesondere diesen Fehler der doppelten Personen nachvollziehen können, um ihn in Zukunft zu vermeiden.
Ich danke schon einmal für die Antwort.
Vielen Dank und ein schönes Wochenende!
Annika Heine 
APS
###Dringlichkeit###nicht dringend (Rückmeldung möglichst innerhalb einer Woche)",eMail Kunde
320900,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Fragen Reihenanmeldung 
Siehe Text 
Aktionsplan 
Vielen Dank für die Mail. 
Wenn die Personen jetzt doppel in evidenz sind, müssen Sie diese zusammenführen, dass ist das Beste. 
Bezgl. der Reihenanmeldung, die Anmeldung muss grundsätzlich immer über die HV erfolgen, dann werden die Personen korrekt in die zugehörigen Unterveranstaltungen eingetragen. Wenn es Nicht-Pflicht Teile gibt, dann sollte bei der Reihenanmeldung ausgewählt werden, in welche UV sie zugeordnet werden.",eMail evidenz
320900,"SC Abgeschlossen Lösung:Keine Rückmeldung mehr erhalten, Ticket wird geschlossen.",dummy
320901,"evidenz Supportanfrage
###LizenzID###11036
###AnwenderName###Marc Metzmacher
###Frage###Hallo, ich müsste heute Nachmittag noch einen Feebackbogen für einen Kongress nächste Woche fertig machen. Könnten Sie evtl. möglichst kurzfristig die Skala ändern in
1=voll und ganz zufrieden
2=eher zufrieden
3=eher unzufrieden
4= völlig unzufrieden
Es wäre toll wenn das ginge und Entschuldigung für den Überfall...
Viele",eMail Kunde
320901,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
OFB: Skala ändern 
Die Skala soll geändert werden in 
1=voll und ganz zufrieden 
2=eher zufrieden 
3=eher unzufrieden 
4= völlig unzufrieden 
Aktionsplan 
Vielen Dank für die Mail.Die Skala ansich können Sie selbstständig ändern, aber die Beschriftung müssten wir anpassen. Jedoch ist heute schon kein Kollege mehr im Haus, der dass machen kann. Das geht erst am Montag wieder.",eMail evidenz
320901,"Ach so, ok. Ich dachte, das ginge nur komplett über Sie. Dann bereite ich das heute, soweit ich komme, schon mal vor und wenn sich am Montag ein Kollege darum kümmern könnte, passt das alles. Vielen Dank und ein schönes Wochenende!
 
Marc Metzmacher
Veranstaltungskaufmann
 
 
Bonner Str. 145
50968 Köln
Telefon: +000 000 000 000
Telefax: +000 000 000 000
xxx@xxx.com <mailto:xxx@xxx.com> 
 
www.kinderschutz-zentren.org <http://www.kinderschutz-zentren.org/> 
Facebook <https://www.facebook.com/dieKinderschutzZentren>  | Instagram <https://www.instagram.com/diekinderschutzzentren/>  | LinkedIn <https://www.linkedin.com/company/die-kinderschutz-zentren/> 
__
 
 <https://www.kinderschutz-zentren.org/weiterbildungen/fachkongresse/leipzig2024/> 
 
 
Von: evidenz Hotline <xxx@xxx.com> 
Gesendet: Freitag, 22. November +000 000 000 000:30
An: X X <xxx@xxx.com>
Betreff: evidenz Support-Ticket evsc#+000 000 000 000
 
Guten Tag X X, 
dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
OFB: Skala ändern 
Die Skala soll geändert werden in 
1=voll und ganz zufrieden 
2=eher zufrieden 
3=eher unzufrieden 
4= völlig unzufrieden 
Aktionsplan 
Vielen Dank für die Mail.Die Skala ansich können Sie selbstständig ändern, aber die Beschriftung müssten wir anpassen. Jedoch ist heute schon kein Kollege mehr im Haus, der dass machen kann. Das geht erst am Montag wieder.",eMail Kunde
320901,evidenz Mitarbeiter geändert von dh auf ok,eMail Kunde
320901,SC Abgeschlossen Lösung:Die gewünschte Änderung ist jetzt online.,dummy
320901,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit möchten wir Sie über den aktuellen Stand und die nächsten Schritte Ihrer Anfrage informieren. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
OFB: Skala ändern 
Die Skala soll geändert werden in 
1=voll und ganz zufrieden 
2=eher zufrieden 
3=eher unzufrieden 
4= völlig unzufrieden 
Aktionsplan 
Die gewünschte Änderung ist jetzt online.",eMail evidenz
320902,"evidenz Supportanfrage
###LizenzID###00123
###AnwenderName###Mike Köster
###Frage###Hallo X Evidenz-Team,
ich habe versehentlich über das Drücken der Alt und - Taste mehrere Personen (Teilnehmer unserer Seminare) aus dem System gelöscht. Nun weiß ich allerdings nicht, um welche Personen es sich handelte, somit ist eine einfache Neueingbae der Personen nicht möglich. Gibt es die Möglichkeit die gelöschten Datensätze wiederherzustellen?
bevorzugte Kontaktart Mail
###Dringlichkeit###sehr dringend (Rückmeldung möglichst sofort)",eMail Kunde
320902,"evidenz Supportanfrage
###LizenzID###00123
###AnwenderName###Mike Köster
###Frage###FYI: zu meiner Supportanfrage von vorhin: bitte antworten Sie an folgende Mailadresse: xxx@xxx.com. Vielen Dank.
bevorzugte Kontaktart Mail
###Dringlichkeit###dringend (Rückmeldung möglichst innerhalb von 24 Stunden)",eMail Kunde
320902,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Teilnehmer gelöscht 
Es wurden versehentlich Teilnehmer gelöscht. 
Aktionsplan 
Vielen Dank für die Mail. Können Sie uns die veranstaltung nennen, bei der es passiert ist?",eMail evidenz
320902,"Liebes Evidenz-Team,
 
vielen Dank für die schnelle Rückinfo. 
Während des versehentlichen Löschens habe ich mich in dem Menüpunkt „Personen“ befunden. Also müssten die Personen, die gelöscht wurden in alphabetischer Reihenfolge aneinander liegen. Die erste Person, die gelöscht wurde, kann ich Ihnen nennen, falls Ihnen dies weiterhilft: Herr X Bakirci. Ob danach Personen gelöscht wurden, die alphabetisch vor oder hinter Herrn Bakirci lagen, kann ich nicht sagen.",eMail Kunde
320902,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit möchten wir Sie über den aktuellen Stand und die nächsten Schritte Ihrer Anfrage informieren. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Teilnehmer gelöscht 
Es wurden versehentlich Teilnehmer gelöscht. 
Aktionsplan 
Dann waren das ja alles Personen ohne Anmeldung. Es ist nämlich nur möglich Personen zu löschen die keinen Eintrag in der Bildungshistorie haben zu löschen, daher ist dass ja grundsätzlich nicht schlimm. Wenn die Person sich mal neu anmeldet über die Webseite, dann wird diese sowieso nochmal neu angelegt in der Personenmaske.",eMail evidenz
320902,"Liebes Evidenz-Team,
 
da muss ich leider widersprechen. Herr X hatte sich zu einer Schulung angemeldet, die auch in seiner Bildungshistorie eingetragen war.",eMail Kunde
320902,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit möchten wir Sie über den aktuellen Stand und die nächsten Schritte Ihrer Anfrage informieren. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
Teilnehmer gelöscht 
Es wurden versehentlich Teilnehmer gelöscht. 
Aktionsplan 
Dann muss er aber zuvor aus der Veranstaltung gelöscht worden sein, bzw. Sie haben die Rückfrage ignoriert. Das wird jetzt doch sehr schwierig hier nochmal die Daten zu finden. 
Haben Sie seitdem weitergearbeitet und andere Sachen in evidenz gemacht?",eMail evidenz
320902,"Liebes Evidenz-Team,
 
ja, es wurde seit dem Vorfall leider schon viel in Evidenz weitergearbeitet.
Ich muss allerdings dazu erwähnen, dass die gelöschten Personen im Vorfeld nicht aus den Veranstaltungen gelöscht wurden. Ich befand mich dem „Personenmenü“ und habe lediglich die Kombination Alt – gedrückt. Auch eine Meldung mit Rückfrage zur Löschung ist nicht erschienen.",eMail Kunde
320902,evidenz Mitarbeiter geändert von dh auf md,eMail Kunde
320902,"SC Abgeschlossen Lösung:das kann ich leider nicht nachstellen.
Ich habe alles probiert im Personenmenü. ALT mit Bindestrich (neben der Punkt Taste), ALT mit Minus (im Numblock), ALT mit ENTF, ALT mit Backspace (<-- Taste).
Es kam nicht zu einer Löschung einer Person.
Wenn bei einer Person, die noch in einer Veranstaltung steckt, auf den LÖSCHEN Button oben geklickt wird kommt folgendes:
und der Datensatz bleibt bestehen.
Wenn Sie eine Tastenkombination drücken die ich nicht gedrückt habe bitte ich nochmal um genaue Beschreibung. Dann prüfen wir das im Detail nochmal.",dummy
320902,"das kann ich leider nicht nachstellen. 
Ich habe alles probiert im Personenmenü. ALT mit Bindestrich (neben der Punkt Taste), ALT mit Minus (im Numblock), ALT mit ENTF, ALT mit Backspace (-- Taste). 
Es kam nicht zu einer Löschung einer Person. 
Wenn bei einer Person, die noch in einer Veranstaltung steckt, auf den ""LÖSCHEN"" Button oben geklickt wird kommt folgendes: 
und der Datensatz bleibt bestehen. 
Wenn Sie eine Tastenkombination drücken die ich nicht gedrückt habe bitte ich nochmal um genaue Beschreibung. Dann prüfen wir das im Detail nochmal.",eMail evidenz
320903,"anbei finden Sie aktualisierte AGB´s.
Bitte veranlassen Sie, dass diese auch im Buchungssystem aktualisiert werden.
 
Danke und",eMail Kunde
320903,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
AGB aktualisieren 
Die AGB im OBS sollen aktualisert werden. 
Aktionsplan 
Evidenz nimmt die gewünschte Änderung vor.",eMail evidenz
320903,"der AGB-Link im Buchungssystem zeigt auf Ihre Webseite
 
https://www.hanse-college.de/kontakt/agb/ 
 
Wenn die AGB dort aktualisiert sind, dann sind sie es auch im Buchungssystem.
 
Wenn wir stattdessen das PDF verlinken sollen, geben Sie uns bitte Bescheid.",eMail evidenz
320903,Das passt so mit der Verlinkung zur Homepage.,eMail Kunde
320903,SC Abgeschlossen Lösung:Keine Änderung notwendig - Link verweist auf aktuelle AGB,dummy
320903,"dies ist eine E-Mail aus dem evidenz Ticketsystem. Hiermit teilen wir Ihnen den Abschluss des Tickets mit. 
Ticket-Nr +000 000 000 000
Anfrage und Zielvereinbarung 
AGB aktualisieren 
Die AGB im OBS sollen aktualisert werden. 
Aktionsplan 
Evidenz nimmt die gewünschte Änderung vor. 
Lösung war 
Keine Änderung notwendig - Link verweist auf aktuelle AGB",eMail evidenz
320904,"Liebe X-Team,
 
ich kann für die Veranstaltung „Chat GPT, Copilot und K.I. richtig einsetzen“ vom 21.11. keine LCC Teilnahmebestätigung versenden. Ich erhalte u.a. Fehlermeldung.
Bei allen anderen Veranstaltungen geht es einwandfrei.
 
Können Sie erkennen, wo der Fehler im Datensatz ist?
 
Danke und",eMail Kunde
320904,"SC Abgeschlossen Lösung:bei dieser Art von Fehlermeldung ist in irgend einem Feld ein verbotenes Zeichen.
Zum Beispiel von Word kopierte Zeichen wie die Anführungszeichen unten:
In Access ist das Zeichen nicht erlaubt.",dummy
320904,"super, vielen Dank.
Ich habe den Fehler gefunden und nun geht es.
 
Viele",eMail Kunde
320904,SC Abgeschlossen Lösung:,dummy
320905,Neuer SC per Telefon Problem: Teilnehmerliste gespeichert,dummy
320905,"SC Abgeschlossen Lösung:korrigiert, erledigt",dummy
320906,Neuer SC per Telefon Problem: Dummy Thema lässt sich nicht öffnen,dummy
320906,"SC Abgeschlossen Lösung:Herr X X uns mitgeteilt, dass Sie ein Problem haben beim Dummy Thema. Grund des ganzen ist, dass der Themenbereich und das Thema das gleiche kürzel haben. Das kann leider nicht sein, Sie müssten bei einem (entweder Themenbereich oder Thema) das Kürzel ändern, dass diese immer einzigartig sind. Dann gibt es auch keine Probleme.",dummy
320906,"dies ist eine E-Mail aus dem evidenz Ticketsystem. 
Ticket-Nr +000 000 000 000
Herr X X uns mitgeteilt, dass Sie ein Problem haben beim Dummy Thema. Grund des ganzen ist, dass der Themenbereich und das Thema das gleiche Kürzel haben. Das kann leider nicht sein, Sie müssten bei einem (entweder Themenbereich oder Thema) das Kürzel ändern, dass diese immer einzigartig sind. Dann gibt es auch keine Probleme. 
 
Ich habe das für das Dummy Thema schon gemacht und von DUMMY.DUMMY zu DUM.DUMMY geändert.",eMail evidenz
